date_key,product_key,warehouse_key,quantity_on_hand
568,33,2,995
568,59,4,95
568,81,1,472
568,99,2,811
568,26,3,423
568,96,6,740
568,63,4,1765
568,106,4,1998
568,118,5,943
568,108,1,652
568,5,4,767
568,72,5,572
568,12,4,421
568,63,1,240
568,91,5,1423
568,88,2,1409
568,39,2,1438
568,97,6,991
568,102,6,1102
568,112,3,329
568,95,4,1774
568,43,5,1218
568,38,2,227
568,110,6,452
568,38,1,795
568,84,2,1248
568,85,6,1571
568,44,4,530
568,64,4,471
568,63,6,457
568,91,3,1495
568,87,2,1868
568,80,4,128
568,64,6,325
568,53,4,0
568,6,6,1438
568,44,3,441
568,82,3,1467
568,65,2,560
568,84,3,992
568,69,2,88
568,35,6,1075
568,3,5,553
568,22,3,0
568,27,1,849
568,10055,3,467
568,21,3,456
568,119,6,1010
568,120,2,1470
568,84,5,1085
568,53,5,151
568,26,6,866
568,87,1,978
568,73,4,586
568,41,5,0
568,12,5,879
568,81,5,204
568,21,2,220
568,77,1,1371
569,117,6,456
569,24,1,342
569,65,1,170
569,109,4,1450
569,57,3,410
569,33,6,769
569,105,1,288
569,106,2,536
569,65,6,367
569,102,2,1073
569,103,6,37
569,10118,3,1064
569,25,1,558
569,48,6,529
569,41,2,881
569,50,2,0
569,18,4,652
569,31,3,1237
569,13,2,1381
569,10096,4,982
569,26,2,497
569,110,1,1446
569,66,5,736
569,41,6,21
569,83,1,482
569,36,1,0
569,75,2,1337
569,40,4,190
569,20,5,1426
569,66,6,1146
569,34,2,436
569,84,6,457
569,63,5,555
569,82,1,136
569,25,6,1554
569,50,5,442
569,10060,6,462
569,10,2,1377
569,17,6,1190
569,51,2,0
569,60,1,1051
569,36,3,1321
569,69,4,67
569,115,1,453
569,85,1,453
569,64,3,30
569,6,4,597
569,5,1,136
569,10,1,228
569,27,5,1610
569,73,3,858
569,120,4,615
569,90,6,242
569,30,3,1033
569,8,6,1845
569,14,4,355
569,10060,5,678
569,87,4,325
569,88,4,652
569,103,5,90
569,51,5,1141
569,37,1,656
569,98,2,1261
569,77,6,830
569,119,1,217
569,80,2,463
569,35,1,0
569,108,2,2079
569,26,4,512
569,97,5,279
569,81,1,472
569,99,2,811
569,55,4,31
569,96,6,740
569,86,5,72
569,1,4,1741
569,118,5,943
569,107,3,559
569,100,5,0
569,10096,3,897
569,68,1,1933
569,70,1,783
569,83,2,0
569,57,1,1105
569,72,5,572
569,12,4,421
569,42,5,1199
569,60,6,1733
569,28,3,946
569,73,1,934
569,39,2,1438
569,64,2,372
569,76,2,362
569,53,3,2102
569,120,1,422
569,18,3,0
569,78,1,652
569,68,3,454
569,11,6,870
569,110,6,452
569,38,1,795
569,43,4,349
569,85,6,1571
569,44,4,530
569,10055,2,1317
569,31,4,462
569,88,5,2
569,78,5,399
569,7,5,816
569,71,5,881
569,57,6,1400
569,29,4,0
569,19,6,1710
569,44,3,441
569,82,3,1467
569,65,2,560
569,69,2,88
569,20,2,1221
569,28,5,746
569,29,6,1089
569,100,1,120
569,115,4,1364
569,2,3,524
569,27,1,849
569,117,2,308
569,40,3,443
569,10055,3,467
569,25,3,748
569,44,1,917
569,79,5,2696
569,13,6,0
569,119,6,1010
569,67,4,1309
569,30,6,408
569,114,6,1322
569,53,5,151
569,26,6,866
569,10055,6,874
569,73,4,644
569,12,5,879
570,1,1,142
570,71,6,546
570,111,6,317
570,65,1,170
570,84,4,1738
570,97,3,701
570,82,6,2329
570,61,5,1820
570,46,4,518
570,65,6,367
570,102,2,1073
570,103,6,37
570,113,2,499
570,25,1,558
570,48,6,529
570,18,4,652
570,91,4,1592
570,2,5,98
570,13,2,1381
570,10096,4,982
570,113,4,685
570,100,3,1880
570,55,5,1689
570,66,5,736
570,17,1,0
570,44,6,1327
570,42,1,154
570,8,5,341
570,83,1,482
570,20,4,0
570,40,4,190
570,10055,5,861
570,62,6,338
570,101,4,0
570,86,4,678
570,107,4,1112
570,97,4,687
570,91,1,724
570,52,6,932
570,34,2,436
570,112,2,1969
570,84,6,457
570,93,3,1645
570,33,3,1464
570,10118,2,1555
570,69,3,1150
570,10096,5,0
570,67,3,906
570,27,6,328
570,36,2,1494
570,29,3,405
570,10060,6,462
570,17,6,1190
570,45,6,637
570,78,2,1194
570,6,4,750
570,5,6,1264
570,5,1,136
570,5,2,1156
570,81,4,669
570,66,4,1341
570,52,3,328
570,90,6,242
570,14,4,355
570,85,5,105
570,10060,5,678
570,88,4,652
570,45,5,2187
570,30,2,445
570,4,3,2170
570,51,5,1141
570,37,1,656
570,76,4,606
570,35,1,0
570,108,2,2079
570,76,1,1320
570,108,5,1612
570,112,4,529
570,21,1,1750
570,71,3,0
570,99,2,811
570,57,2,1262
570,26,3,423
570,96,6,740
570,36,4,232
570,82,2,0
570,94,3,696
570,41,1,1751
570,1,4,1741
570,118,5,966
570,89,6,0
570,10096,3,897
570,113,5,124
570,57,1,1105
570,72,5,519
570,12,4,421
570,63,1,240
570,42,5,1199
570,88,2,1409
570,76,2,362
570,54,3,1060
570,112,3,329
570,10060,1,175
570,95,4,1530
570,68,3,454
570,11,6,870
570,43,4,349
570,44,4,530
570,64,4,471
570,10055,2,1317
570,87,2,1868
570,80,4,128
570,78,5,399
570,7,5,816
570,105,2,802
570,111,1,228
570,71,5,881
570,44,2,954
570,19,6,1710
570,32,5,1016
570,69,2,88
570,20,2,1221
570,22,6,1049
570,35,6,1075
570,37,5,305
570,3,5,553
570,22,3,0
570,2,3,524
570,27,1,849
570,50,4,1056
570,10096,2,396
570,25,3,748
570,44,1,917
570,79,5,2696
570,109,1,429
570,10055,6,874
570,21,2,220
571,117,6,456
571,24,1,342
571,101,5,87
571,14,1,530
571,84,4,1738
571,111,3,1356
571,97,3,701
571,57,3,410
571,61,5,1820
571,33,6,769
571,15,1,139
571,7,3,610
571,102,2,1073
571,47,3,246
571,38,4,1011
571,41,2,881
571,50,2,0
571,33,4,1383
571,10096,4,982
571,26,2,584
571,74,4,1554
571,75,3,0
571,44,6,1327
571,42,1,154
571,83,1,482
571,62,6,338
571,20,5,1426
571,19,3,1645
571,97,4,687
571,15,5,955
571,91,1,724
571,34,2,436
571,33,3,1464
571,8,3,293
571,69,3,1150
571,119,5,1969
571,63,5,555
571,67,3,906
571,25,6,1554
571,50,5,442
571,87,6,138
571,10060,6,462
571,115,1,453
571,95,1,470
571,64,3,30
571,5,2,1156
571,81,4,669
571,10055,1,1784
571,39,6,681
571,27,3,343
571,98,1,1641
571,72,3,21
571,14,4,355
571,10060,5,678
571,37,1,656
571,76,4,606
571,56,1,874
571,119,1,217
571,112,4,529
571,26,4,512
571,108,6,708
571,33,2,995
571,99,2,811
571,57,2,1262
571,31,2,165
571,63,4,1765
571,107,2,975
571,54,5,1441
571,105,3,0
571,118,5,966
571,98,5,863
571,5,4,767
571,70,1,783
571,83,2,0
571,12,4,421
571,63,1,240
571,19,5,0
571,42,5,1199
571,61,4,540
571,28,3,946
571,32,4,1253
571,34,3,307
571,97,6,991
571,107,6,0
571,39,1,1898
571,88,1,459
571,30,1,79
571,85,6,1571
571,48,5,1813
571,58,1,732
571,87,2,1868
571,31,4,462
571,102,5,439
571,71,5,881
571,119,3,0
571,57,6,1400
571,29,4,0
571,44,3,636
571,15,3,518
571,20,2,1221
571,22,6,1049
571,115,4,1364
571,27,1,849
571,24,5,948
571,54,6,669
571,10118,1,612
571,9,1,1117
571,90,2,1350
571,92,3,1403
571,107,5,1354
571,67,4,1309
571,12,5,879
571,81,5,204
572,117,6,456
572,71,6,758
572,45,1,1135
572,14,1,530
572,42,2,742
572,57,3,410
572,52,5,1124
572,79,6,173
572,102,2,1073
572,10118,3,1064
572,38,4,1011
572,110,4,889
572,33,4,1383
572,91,4,1592
572,2,5,98
572,100,3,1686
572,17,1,0
572,48,4,459
572,44,6,1327
572,74,1,503
572,83,1,482
572,36,1,0
572,116,6,1504
572,20,4,0
572,10055,5,858
572,107,4,1112
572,97,4,687
572,15,5,955
572,91,1,724
572,52,6,932
572,8,3,293
572,119,5,1969
572,25,6,1554
572,27,6,328
572,29,3,405
572,21,4,767
572,19,4,955
572,69,4,67
572,60,5,658
572,45,6,637
572,33,5,932
572,78,2,1194
572,85,4,1264
572,66,2,178
572,5,6,1264
572,39,6,681
572,120,4,615
572,59,1,825
572,90,6,242
572,10060,5,678
572,45,5,2112
572,30,2,445
572,51,5,1141
572,10,5,1486
572,68,4,1032
572,15,2,1093
572,77,6,830
572,56,1,874
572,91,2,617
572,80,2,463
572,108,5,1612
572,54,1,352
572,21,1,1750
572,108,6,708
572,44,5,1130
572,59,4,95
572,81,3,0
572,55,4,31
572,118,3,179
572,36,4,232
572,94,3,696
572,76,6,689
572,1,4,1741
572,106,4,1998
572,118,5,966
572,89,6,0
572,98,5,863
572,10096,3,897
572,5,4,767
572,68,1,1943
572,42,5,1199
572,60,6,1733
572,91,5,1423
572,32,4,1253
572,34,3,307
572,15,4,904
572,95,4,1530
572,7,1,396
572,49,4,1386
572,43,5,1218
572,38,2,227
572,84,2,1248
572,44,4,530
572,48,5,1813
572,97,2,1788
572,31,4,462
572,64,6,387
572,34,5,1962
572,78,5,399
572,7,5,816
572,105,2,802
572,29,4,0
572,43,3,34
572,44,2,954
572,106,6,957
572,19,6,1469
572,44,3,636
572,65,2,560
572,69,2,272
572,20,2,1221
572,67,1,402
572,55,1,31
572,51,3,985
572,83,5,220
572,29,6,1089
572,115,4,1364
572,12,6,0
572,117,2,308
572,50,4,1056
572,10096,2,396
572,54,6,669
572,44,1,917
572,21,3,456
572,38,3,913
572,13,6,0
572,90,2,1350
572,107,5,1354
572,47,4,125
572,84,5,1085
572,26,6,866
572,87,1,978
572,73,4,644
573,117,6,456
573,9,4,1787
573,71,6,758
573,84,4,1738
573,97,3,701
573,109,4,1338
573,57,3,410
573,52,5,1124
573,105,1,82
573,7,3,610
573,102,2,1073
573,47,3,246
573,10118,3,1064
573,87,5,458
573,18,4,652
573,113,4,685
573,100,3,1686
573,55,5,1689
573,110,1,1641
573,66,5,736
573,48,4,459
573,42,1,154
573,74,1,503
573,75,2,1337
573,10055,5,858
573,20,5,1426
573,107,4,1112
573,97,4,687
573,15,5,955
573,52,6,932
573,29,5,1942
573,113,6,747
573,69,3,1150
573,10096,5,167
573,119,5,1969
573,119,2,827
573,63,5,555
573,25,6,1573
573,27,6,328
573,37,6,1433
573,10,2,1377
573,3,4,68
573,51,2,0
573,60,1,1051
573,36,3,1516
573,99,6,693
573,69,4,67
573,60,5,658
573,45,6,637
573,40,6,1312
573,7,6,439
573,95,1,470
573,6,4,750
573,5,6,1264
573,5,2,1156
573,27,5,1610
573,120,4,615
573,71,4,1734
573,42,3,1351
573,98,1,1641
573,10060,5,678
573,87,4,325
573,66,3,196
573,103,5,90
573,30,2,445
573,4,3,2049
573,98,2,1261
573,76,4,484
573,10,5,1486
573,56,1,874
573,119,1,217
573,91,2,617
573,90,3,370
573,76,1,1320
573,108,5,1612
573,112,4,529
573,26,4,512
573,54,1,352
573,108,6,708
573,33,2,995
573,97,5,279
573,71,3,0
573,99,2,811
573,57,2,1262
573,118,3,179
573,107,2,975
573,54,5,1441
573,118,5,966
573,107,3,559
573,89,6,0
573,100,5,0
573,108,1,652
573,10096,3,897
573,72,5,654
573,109,6,1211
573,97,6,991
573,93,2,12
573,76,2,362
573,15,4,904
573,54,3,1060
573,38,2,227
573,68,3,454
573,30,1,79
573,84,2,1248
573,114,1,999
573,85,6,1571
573,90,4,1752
573,64,4,471
573,10055,2,1317
573,18,6,385
573,91,3,1667
573,31,4,462
573,88,5,2
573,71,5,881
573,58,6,402
573,53,4,2
573,43,3,34
573,19,6,1301
573,65,2,560
573,69,2,272
573,35,6,1301
573,70,5,508
573,12,6,0
573,10096,2,396
573,54,6,669
573,10118,1,612
573,13,6,0
573,107,5,1354
573,47,4,125
573,67,4,1309
573,109,1,429
573,84,5,1085
573,18,5,481
573,12,5,879
573,21,2,220
573,77,1,1371
574,1,1,142
574,9,4,1787
574,45,1,1135
574,111,6,317
574,97,3,701
574,52,5,1124
574,33,6,769
574,15,1,139
574,79,6,173
574,50,2,0
574,33,4,1383
574,18,4,652
574,100,3,1686
574,55,5,1689
574,74,4,1554
574,75,3,0
574,110,1,1641
574,17,1,0
574,42,1,154
574,8,5,341
574,83,1,482
574,20,5,1426
574,19,3,1645
574,107,4,1112
574,66,6,1146
574,91,1,724
574,52,6,932
574,93,5,1211
574,112,2,1969
574,33,3,1464
574,10118,2,1677
574,75,4,740
574,10096,5,167
574,119,2,827
574,25,6,1573
574,92,1,107
574,87,6,138
574,99,5,837
574,29,3,405
574,98,3,231
574,21,4,767
574,21,6,792
574,17,6,1190
574,69,6,854
574,60,1,1051
574,36,3,1516
574,99,6,693
574,69,4,67
574,33,5,932
574,115,1,453
574,85,1,453
574,6,4,750
574,9,2,587
574,5,1,136
574,112,1,28
574,39,6,681
574,52,3,328
574,27,3,343
574,8,6,1845
574,98,1,1641
574,85,5,105
574,103,5,90
574,51,5,1141
574,37,1,656
574,24,2,218
574,10,5,1486
574,15,2,1093
574,77,6,830
574,80,2,463
574,72,4,518
574,35,1,0
574,76,1,1320
574,54,1,352
574,21,1,1750
574,33,2,995
574,97,5,279
574,71,3,85
574,10,3,786
574,81,3,0
574,57,2,1262
574,26,3,423
574,82,2,0
574,76,6,689
574,86,5,72
574,94,6,233
574,107,3,559
574,89,6,0
574,10096,3,897
574,12,4,421
574,63,1,240
574,60,6,1733
574,91,5,1423
574,28,3,946
574,34,3,307
574,40,1,605
574,2,1,702
574,95,4,1530
574,7,1,396
574,43,5,1218
574,18,3,0
574,68,3,454
574,11,6,870
574,88,1,459
574,84,2,1248
574,114,1,999
574,43,6,0
574,62,4,77
574,85,6,1571
574,44,4,530
574,48,5,1813
574,64,4,471
574,97,2,1788
574,80,4,128
574,31,4,462
574,102,5,439
574,119,3,0
574,58,6,402
574,101,3,293
574,6,6,1438
574,106,6,957
574,44,3,636
574,15,3,598
574,22,6,1049
574,67,1,402
574,35,6,1301
574,70,5,575
574,29,6,1089
574,22,3,118
574,12,6,0
574,117,2,308
574,25,3,748
574,79,5,2696
574,9,1,1117
574,38,3,913
574,119,6,1010
574,90,2,1350
574,114,6,1322
574,109,1,429
574,84,5,1085
574,41,5,0
574,77,1,1371
575,117,6,456
575,24,1,342
575,1,1,142
575,9,4,1787
575,71,6,758
575,14,1,331
575,65,1,170
575,84,4,1738
575,109,4,1338
575,82,6,2434
575,15,1,139
575,7,3,610
575,103,6,37
575,113,2,499
575,38,4,1011
575,25,1,558
575,48,6,529
575,110,4,889
575,18,4,652
575,91,4,1592
575,10096,4,982
575,113,4,685
575,55,5,1689
575,66,5,736
575,41,6,21
575,86,2,766
575,44,6,1327
575,75,2,1337
575,20,5,1426
575,107,4,1112
575,93,5,1211
575,86,1,901
575,112,2,1969
575,84,6,457
575,10096,5,167
575,119,5,1969
575,82,1,136
575,27,6,328
575,87,6,138
575,114,2,739
575,99,5,837
575,10060,6,462
575,17,6,1223
575,3,4,68
575,51,2,0
575,60,1,1051
575,3,1,1553
575,99,6,693
575,55,3,137
575,7,6,439
575,85,4,1264
575,85,1,453
575,64,3,30
575,79,4,980
575,5,2,1326
575,10,1,228
575,27,3,343
575,8,6,1845
575,98,1,1641
575,14,4,186
575,10060,5,678
575,98,2,1261
575,68,4,1032
575,15,2,1093
575,56,1,874
575,119,1,217
575,72,4,518
575,26,4,512
575,44,5,1130
575,59,4,95
575,10,3,786
575,57,2,1262
575,82,2,0
575,63,4,1765
575,76,6,689
575,86,5,72
575,41,1,1751
575,118,5,966
575,100,5,0
575,70,1,783
575,113,5,124
575,83,2,0
575,42,5,1199
575,61,4,540
575,34,3,307
575,64,2,372
575,10060,1,175
575,53,3,2102
575,49,4,1386
575,78,1,582
575,11,6,870
575,88,1,459
575,110,6,452
575,38,1,816
575,62,4,77
575,63,6,457
575,18,6,385
575,31,4,462
575,78,5,399
575,102,5,439
575,57,6,1400
575,6,6,1438
575,106,6,957
575,19,6,1301
575,44,3,636
575,65,2,560
575,20,2,1221
575,67,1,516
575,55,1,0
575,37,5,305
575,100,1,120
575,15,6,1523
575,115,4,1364
575,2,3,524
575,44,1,917
575,9,1,1117
575,119,6,1010
575,107,5,1354
575,30,6,408
575,84,5,1085
575,41,5,0
575,12,5,879
575,21,2,220
575,77,1,1371
576,117,6,456
576,101,5,87
576,97,3,701
576,10,6,403
576,61,5,1820
576,33,6,769
576,106,2,536
576,103,6,37
576,63,2,393
576,10118,3,817
576,69,5,1047
576,50,2,0
576,31,3,1237
576,113,4,685
576,100,3,1686
576,74,4,1554
576,17,1,0
576,44,6,1327
576,74,1,503
576,8,1,441
576,75,2,1337
576,10055,5,858
576,101,4,61
576,20,5,1426
576,97,4,687
576,52,6,947
576,93,5,1134
576,36,5,889
576,86,1,901
576,112,2,1969
576,113,6,747
576,93,3,1645
576,75,4,740
576,25,6,1573
576,87,6,138
576,99,5,837
576,10060,6,462
576,69,6,798
576,3,1,1553
576,99,6,693
576,60,5,658
576,45,6,637
576,115,1,453
576,85,4,1264
576,66,2,178
576,64,3,30
576,35,3,195
576,61,6,625
576,81,4,669
576,112,1,28
576,39,6,681
576,120,4,615
576,27,3,343
576,78,4,262
576,59,1,825
576,98,1,1641
576,72,3,21
576,14,4,186
576,10060,5,678
576,88,4,796
576,37,1,656
576,76,4,484
576,68,4,1032
576,15,2,1093
576,80,2,463
576,90,3,370
576,35,1,0
576,112,4,529
576,54,1,352
576,33,2,995
576,97,5,279
576,59,4,95
576,99,2,811
576,81,3,0
576,118,3,179
576,96,6,740
576,31,2,165
576,63,4,1765
576,86,5,72
576,54,5,1441
576,41,1,1751
576,27,4,980
576,68,1,1943
576,70,1,783
576,113,5,124
576,63,1,240
576,19,5,0
576,91,5,1423
576,28,3,946
576,97,6,991
576,64,2,372
576,2,1,702
576,39,1,1898
576,120,1,422
576,43,5,1218
576,38,2,227
576,114,1,999
576,85,6,1413
576,87,2,1868
576,88,5,2
576,64,6,355
576,78,5,589
576,105,2,802
576,111,1,228
576,119,3,0
576,58,6,402
576,29,4,0
576,53,4,2
576,106,6,957
576,19,6,1301
576,32,5,1016
576,35,6,1301
576,55,1,0
576,51,3,985
576,3,5,553
576,83,5,220
576,29,6,1089
576,100,1,120
576,15,6,1523
576,12,6,0
576,27,1,849
576,40,3,443
576,50,4,1056
576,24,5,1080
576,10055,3,467
576,44,1,917
576,21,3,456
576,13,6,0
576,92,3,1403
576,81,5,210
577,117,6,456
577,101,5,87
577,9,4,1787
577,45,1,1135
577,14,1,331
577,111,3,1266
577,109,4,1338
577,61,5,1820
577,46,4,518
577,7,3,610
577,102,2,1073
577,113,2,499
577,69,5,1047
577,48,6,529
577,41,2,881
577,50,2,0
577,33,4,1383
577,2,5,98
577,75,3,0
577,110,1,1641
577,17,1,0
577,42,1,154
577,36,1,239
577,116,6,1504
577,20,4,0
577,15,5,955
577,52,6,947
577,29,5,1848
577,112,2,1969
577,35,5,770
577,10118,2,1677
577,75,4,740
577,69,3,1150
577,119,5,1969
577,63,5,555
577,92,1,107
577,36,2,1494
577,99,5,837
577,98,3,68
577,21,4,767
577,51,2,0
577,3,1,1553
577,69,4,67
577,60,5,658
577,78,2,1194
577,40,6,1470
577,7,6,439
577,58,3,159
577,85,1,453
577,95,1,470
577,64,3,11
577,61,6,625
577,5,1,136
577,81,4,669
577,39,6,681
577,73,3,858
577,90,6,242
577,30,3,1033
577,42,3,1257
577,87,4,325
577,77,3,972
577,66,3,196
577,98,2,1261
577,68,4,1032
577,77,6,830
577,56,1,874
577,80,2,463
577,90,3,370
577,72,4,518
577,35,1,0
577,97,5,279
577,44,5,1130
577,10,3,786
577,55,4,31
577,82,2,0
577,54,5,1441
577,27,4,980
577,89,6,0
577,100,5,0
577,5,4,524
577,70,1,783
577,61,4,540
577,60,6,1733
577,91,5,1423
577,28,3,935
577,88,2,1409
577,73,1,934
577,39,2,1438
577,97,6,991
577,93,2,12
577,102,6,1102
577,112,3,329
577,53,3,2102
577,120,1,422
577,7,1,396
577,49,4,1386
577,18,3,0
577,38,2,227
577,11,6,870
577,88,1,459
577,38,1,816
577,114,1,999
577,103,4,364
577,43,6,0
577,64,4,471
577,58,1,732
577,91,3,1667
577,88,5,2
577,64,6,355
577,119,3,0
577,58,6,402
577,101,3,293
577,57,6,1400
577,53,4,2
577,43,3,34
577,44,2,1159
577,19,6,1301
577,44,3,636
577,82,3,1467
577,20,2,1221
577,83,5,220
577,29,6,1089
577,22,3,118
577,2,3,524
577,117,2,308
577,40,3,443
577,44,1,917
577,79,5,2696
577,21,3,456
577,13,6,0
577,119,6,1010
577,92,3,1170
577,47,4,125
577,30,6,254
577,73,4,644
577,41,5,0
577,12,5,879
577,77,1,1371
578,117,6,456
578,24,1,342
578,9,4,1787
578,65,1,170
578,84,4,1800
578,82,6,2434
578,61,5,1820
578,15,1,139
578,87,5,458
578,48,6,529
578,110,4,889
578,33,4,1383
578,91,4,1421
578,74,4,1554
578,75,3,0
578,17,1,0
578,86,2,766
578,20,4,0
578,40,4,190
578,62,6,501
578,101,4,61
578,66,6,1146
578,15,5,955
578,91,1,724
578,52,6,947
578,34,2,465
578,86,1,941
578,35,5,770
578,10118,2,1677
578,10096,5,167
578,119,5,1969
578,27,6,328
578,37,6,1485
578,10060,6,462
578,10,2,1377
578,98,3,68
578,21,6,792
578,19,4,870
578,99,6,693
578,60,5,658
578,45,6,637
578,33,5,1013
578,115,1,453
578,40,6,1470
578,58,3,159
578,66,2,178
578,6,4,979
578,35,3,195
578,112,1,28
578,27,5,1746
578,66,4,1341
578,52,3,328
578,78,4,262
578,71,4,1734
578,98,1,1641
578,72,3,21
578,88,4,796
578,45,5,2170
578,66,3,196
578,4,3,2049
578,37,1,656
578,98,2,1261
578,24,2,218
578,10,5,1486
578,15,2,1093
578,56,1,874
578,119,1,217
578,108,2,2238
578,112,4,529
578,97,5,279
578,35,2,1268
578,57,2,1262
578,118,3,179
578,31,2,165
578,36,4,232
578,82,2,0
578,94,3,696
578,76,6,689
578,107,2,975
578,86,5,72
578,106,4,1998
578,118,5,966
578,108,1,671
578,98,5,863
578,10096,3,897
578,57,1,1071
578,72,5,880
578,19,5,0
578,28,3,935
578,88,2,1409
578,32,4,1253
578,39,2,1438
578,93,2,12
578,39,1,1898
578,15,4,904
578,10060,1,175
578,53,3,2102
578,120,1,422
578,95,4,1530
578,49,4,1386
578,38,2,227
578,68,3,454
578,43,4,349
578,114,1,999
578,103,4,364
578,43,6,0
578,90,4,1752
578,48,5,1813
578,10055,2,1317
578,63,6,457
578,58,1,732
578,87,2,1868
578,80,4,128
578,31,4,462
578,64,6,355
578,34,5,1962
578,78,5,589
578,111,1,228
578,58,6,402
578,57,6,1400
578,29,4,0
578,6,6,1438
578,44,3,636
578,69,2,272
578,20,2,1221
578,35,6,1301
578,70,5,500
578,55,1,0
578,37,5,305
578,29,6,1089
578,100,1,120
578,2,3,524
578,40,3,443
578,24,5,1080
578,10096,2,396
578,44,1,917
578,8,2,834
578,79,5,2696
578,21,3,456
578,10118,1,612
578,119,6,1010
578,107,5,1354
578,67,4,1309
578,114,6,1322
578,84,5,1085
578,18,5,481
578,41,5,0
578,12,5,879
579,9,4,1787
579,45,1,1135
579,14,1,331
579,65,1,170
579,84,4,1800
579,97,3,701
579,46,4,518
579,7,3,610
579,79,6,173
579,103,6,37
579,38,4,1011
579,18,4,652
579,31,3,1237
579,113,4,685
579,26,2,584
579,55,5,1689
579,75,3,0
579,41,6,21
579,48,4,459
579,95,6,605
579,74,1,503
579,8,5,341
579,8,1,497
579,20,4,0
579,40,4,190
579,10055,5,858
579,20,5,1426
579,107,4,1112
579,15,5,955
579,52,6,947
579,93,5,1134
579,112,2,1969
579,84,6,457
579,10118,2,1677
579,10096,5,167
579,119,5,1969
579,119,2,827
579,82,1,426
579,25,6,1573
579,37,6,1485
579,92,1,107
579,99,5,837
579,21,4,767
579,21,6,792
579,3,4,68
579,36,3,1516
579,69,4,67
579,66,2,178
579,6,4,1069
579,5,6,1264
579,10055,1,1836
579,10,1,228
579,66,4,1341
579,71,4,1734
579,87,4,325
579,77,3,972
579,30,2,550
579,51,5,966
579,37,1,656
579,24,2,218
579,10,5,1486
579,15,2,1093
579,77,6,830
579,56,1,874
579,35,1,0
579,76,1,1320
579,108,5,1612
579,112,4,529
579,26,4,512
579,21,1,1750
579,108,6,708
579,59,4,95
579,35,2,1268
579,81,1,472
579,71,3,85
579,55,4,31
579,26,3,661
579,31,2,165
579,36,4,232
579,63,4,1765
579,94,3,696
579,107,2,975
579,94,6,233
579,118,5,966
579,107,3,559
579,89,6,0
579,7,2,195
579,100,5,0
579,108,1,671
579,98,5,863
579,10096,3,897
579,68,1,1943
579,70,1,783
579,83,2,75
579,12,4,421
579,42,5,1199
579,109,6,1102
579,39,2,1438
579,97,6,991
579,64,2,372
579,40,1,605
579,2,1,702
579,112,3,329
579,95,4,1530
579,7,1,396
579,49,4,1386
579,103,4,364
579,43,6,0
579,90,4,1752
579,87,2,1868
579,31,4,462
579,88,5,2
579,105,2,802
579,111,1,184
579,101,3,293
579,29,4,0
579,82,3,1467
579,84,3,992
579,15,3,623
579,32,5,1016
579,20,2,1221
579,67,1,516
579,70,5,500
579,115,4,1364
579,40,3,443
579,50,4,1056
579,25,3,677
579,79,5,2696
579,90,2,1350
579,107,5,1354
579,67,4,1309
579,30,6,254
579,87,1,978
580,14,1,331
580,97,3,701
580,33,6,840
580,105,1,82
580,106,2,536
580,47,3,246
580,103,6,37
580,113,2,499
580,63,2,393
580,25,1,558
580,50,2,0
580,33,4,1383
580,18,4,652
580,31,3,1237
580,100,3,1686
580,26,2,826
580,86,2,766
580,48,4,708
580,95,6,605
580,36,1,239
580,116,6,1504
580,75,2,1337
580,20,5,1426
580,97,4,687
580,66,6,1146
580,93,5,1134
580,34,2,465
580,35,5,770
580,119,5,1969
580,82,1,301
580,92,1,107
580,87,6,138
580,114,2,578
580,29,3,405
580,10,2,1377
580,21,4,767
580,21,6,564
580,3,4,68
580,19,4,870
580,69,4,67
580,115,1,453
580,7,6,439
580,58,3,159
580,6,4,1069
580,9,2,587
580,35,3,195
580,61,6,625
580,27,5,1746
580,73,3,858
580,52,3,328
580,27,3,343
580,59,1,825
580,71,4,1734
580,72,3,21
580,88,4,796
580,45,5,2170
580,76,1,1320
580,54,1,352
580,21,1,1750
580,33,2,995
580,97,5,279
580,81,1,472
580,10,3,786
580,81,3,0
580,118,3,179
580,96,6,740
580,63,4,1765
580,76,6,689
580,41,1,1751
580,107,3,559
580,27,4,980
580,68,1,2013
580,83,2,75
580,72,5,880
580,12,4,480
580,60,6,1733
580,91,5,1423
580,28,3,1114
580,88,2,1409
580,73,1,934
580,109,6,1102
580,39,2,1438
580,40,1,605
580,39,1,1898
580,15,4,904
580,102,6,1102
580,112,3,329
580,10060,1,104
580,95,4,1530
580,7,1,396
580,49,4,1386
580,18,3,0
580,38,2,227
580,11,6,870
580,88,1,459
580,43,4,349
580,114,1,999
580,43,6,0
580,48,5,1984
580,63,6,457
580,18,6,385
580,31,4,462
580,64,6,355
580,102,5,439
580,58,6,402
580,57,6,1400
580,44,2,1159
580,19,6,1301
580,44,3,636
580,82,3,1467
580,37,5,305
580,3,5,553
580,83,5,220
580,22,3,118
580,12,6,0
580,2,3,524
580,117,2,308
580,50,4,1056
580,25,3,677
580,54,6,551
580,21,3,456
580,30,6,254
580,114,6,1322
580,18,5,481
580,73,4,644
580,12,5,879
580,81,5,210
581,1,1,142
581,9,4,1787
581,65,1,170
581,111,3,1266
581,46,4,518
581,106,2,536
581,79,6,173
581,47,3,246
581,69,5,1255
581,41,2,881
581,18,4,652
581,91,4,1421
581,2,5,98
581,4,6,1264
