movement_id,date_key,product_key,warehouse_key,supplier_key,movement_type_key,quantity,unit_cost
20254,588,56,5,7.0,2,246,269.33
20255,588,32,1,10.0,1,32,360.05
20256,588,60,2,14.0,1,49,393.57
20257,588,78,4,1.0,1,228,386.82
20258,588,47,6,,1,86,279.24
20259,588,67,2,12.0,1,103,177.85
20260,588,86,1,,1,28,266.03
20261,588,72,2,3.0,2,140,389.59
20262,588,19,5,11.0,2,4,153.88
20263,588,41,3,3.0,1,71,77.7
20264,588,113,5,8.0,1,41,268.21
20265,588,73,4,3.0,3,75,352.8
20266,588,100,2,3.0,1,112,320.96
20267,588,57,2,13.0,1,106,184.4
20268,588,25,5,10.0,1,72,381.49
20269,588,22,3,1.0,1,164,182.58
20270,588,38,6,2.0,1,57,323.38
20271,589,48,4,4.0,1,156,77.58
20272,589,94,3,6.0,2,155,323.01
20273,589,71,6,6.0,2,179,273.46
20274,589,96,1,5.0,2,121,231.12
20275,589,31,4,4.0,2,23,276.57
20276,589,26,4,3.0,2,172,196.47
20277,589,41,3,3.0,1,132,77.7
20278,589,81,3,10.0,1,181,45.14
20279,589,106,2,3.0,1,41,57.07
20280,589,43,4,13.0,1,246,40.97
20281,589,7,1,5.0,1,175,255.0
20282,589,62,5,7.0,1,249,107.26
20283,589,29,4,13.0,1,234,264.58
20284,589,52,2,13.0,1,146,29.05
20285,589,53,6,9.0,2,190,99.99
20286,589,10055,1,12.0,2,243,268.55
20287,589,26,3,13.0,3,19,196.47
20288,589,34,4,,1,188,4.86
20289,589,82,2,1.0,1,34,393.73
20290,589,37,1,2.0,2,184,374.33
20291,589,76,6,2.0,1,68,327.0
20292,589,57,1,,1,21,184.4
20293,589,102,3,3.0,2,228,332.57
20294,589,35,5,7.0,1,65,362.36
20295,589,40,6,9.0,1,185,162.24
20296,589,27,6,11.0,1,16,25.05
20297,589,56,5,8.0,2,224,269.33
20298,589,59,2,10.0,1,86,149.07
20299,589,85,1,,1,242,173.66
20300,589,110,4,2.0,1,212,4.35
20301,589,88,3,14.0,2,236,52.66
20302,589,52,3,6.0,2,98,29.05
20303,589,51,1,7.0,2,19,384.39
20304,589,62,4,11.0,1,199,107.26
20305,589,105,3,5.0,2,9,115.72
20306,589,55,1,11.0,2,135,268.55
20307,589,52,1,13.0,1,183,29.05
20308,589,83,6,15.0,2,70,19.67
20309,589,109,1,9.0,1,26,378.53
20310,590,119,1,7.0,4,214,399.96
20311,590,27,2,15.0,1,7,25.05
20312,590,117,4,3.0,2,104,132.08
20313,590,12,3,9.0,2,69,322.41
20314,590,87,2,5.0,2,235,267.42
20315,590,68,6,7.0,1,59,31.95
20316,590,70,5,9.0,4,230,18.65
20317,590,84,2,2.0,3,135,288.33
20318,590,38,3,12.0,3,250,323.38
20319,590,113,1,6.0,5,203,268.21
20320,590,35,2,13.0,1,218,362.36
20321,590,35,2,14.0,2,219,362.36
20322,590,10096,2,13.0,2,152,231.12
20323,590,40,4,14.0,4,51,162.24
20324,590,2,4,3.0,2,132,144.87
20325,590,21,3,5.0,4,201,307.9
20326,590,33,2,4.0,2,62,136.56
20327,590,98,1,4.0,2,48,89.1
20328,590,62,2,2.0,2,244,107.26
20329,590,93,5,10.0,1,225,39.17
20330,590,111,5,9.0,2,165,299.51
20331,590,22,2,,1,147,182.58
20332,590,99,5,11.0,2,137,21.99
20333,590,86,6,6.0,4,78,266.03
20334,590,61,6,6.0,1,133,327.21
20335,590,115,2,14.0,1,206,265.87
20336,590,10055,1,13.0,1,59,268.55
20337,590,67,1,6.0,1,118,177.85
20338,590,58,4,15.0,1,133,86.84
20339,590,105,5,8.0,2,104,115.72
20340,590,44,5,3.0,4,166,370.69
20341,590,104,4,9.0,2,141,194.87
20342,590,102,4,9.0,1,248,332.57
20343,590,90,5,2.0,2,16,85.65
20344,590,43,3,14.0,2,124,40.97
20345,590,2,1,3.0,1,242,144.87
20346,590,82,2,9.0,2,184,393.73
20347,590,67,3,6.0,2,162,177.85
20348,590,51,3,11.0,1,195,384.39
20349,590,53,6,13.0,2,120,99.99
20350,590,112,2,12.0,3,7,89.33
20351,590,43,2,15.0,1,133,40.97
20352,591,117,5,10.0,1,190,132.08
20353,591,8,1,6.0,2,141,268.73
20354,591,79,2,8.0,1,75,272.45
20355,591,37,1,5.0,3,239,374.33
20356,591,76,6,6.0,1,175,327.0
20357,591,114,4,12.0,2,77,392.33
20358,591,48,5,12.0,1,66,77.58
20359,591,59,2,9.0,1,115,149.07
20360,591,19,5,9.0,2,67,153.88
20361,591,43,5,13.0,1,226,40.97
20362,591,111,1,7.0,2,89,299.51
20363,591,54,5,7.0,1,1,263.63
20364,591,64,6,12.0,2,77,254.43
20365,591,4,2,15.0,2,236,118.68
20366,591,92,5,15.0,1,189,69.54
20367,591,120,3,9.0,1,173,18.02
20368,591,4,3,7.0,1,207,118.68
20369,591,56,5,9.0,2,35,269.33
20370,591,97,5,13.0,2,241,99.11
20371,591,49,5,10.0,2,113,217.79
20372,591,17,3,6.0,1,136,198.42
20373,591,8,2,3.0,3,105,268.73
20374,591,115,2,1.0,1,122,265.87
20375,591,35,2,1.0,2,8,362.36
20376,591,12,3,2.0,2,39,322.41
20377,591,107,3,,1,141,87.15
20378,591,26,4,2.0,1,87,196.47
20379,591,101,5,5.0,2,226,380.12
20380,591,31,2,2.0,1,225,276.57
20381,591,105,4,11.0,1,63,115.72
20382,591,85,2,,1,244,173.66
20383,591,31,4,15.0,1,28,276.57
20384,591,56,4,8.0,1,5,269.33
20385,591,35,1,3.0,1,229,362.36
20386,591,34,5,2.0,2,79,4.86
20387,591,55,5,11.0,1,233,268.55
20388,591,93,1,1.0,2,21,39.17
20389,591,70,1,10.0,3,72,18.65
20390,591,66,1,1.0,4,164,134.76
20391,591,80,3,5.0,1,197,351.06
20392,591,109,3,7.0,2,223,378.53
20393,591,110,2,1.0,1,25,4.35
20394,592,29,2,8.0,1,162,264.58
20395,592,110,2,5.0,1,118,4.35
20396,592,59,6,3.0,1,164,149.07
20397,592,10118,3,4.0,1,211,102.4
20398,592,98,3,2.0,2,144,89.1
20399,592,65,4,14.0,1,58,38.73
20400,592,19,5,11.0,1,94,153.88
20401,592,34,4,8.0,1,113,4.86
20402,592,45,2,14.0,3,233,193.58
20403,592,90,5,7.0,2,111,85.65
20404,592,93,5,8.0,2,161,39.17
20405,592,10096,4,8.0,1,198,231.12
20406,592,96,5,2.0,3,6,231.12
20407,592,22,3,4.0,2,81,182.58
20408,592,92,6,13.0,1,2,69.54
20409,592,31,6,6.0,1,238,276.57
20410,592,68,4,12.0,1,82,31.95
20411,592,109,6,8.0,2,179,378.53
20412,592,119,5,11.0,2,185,399.96
20413,592,24,6,10.0,2,116,204.05
20414,592,104,3,14.0,1,143,194.87
20415,592,60,1,14.0,3,228,393.57
20416,592,8,4,8.0,3,183,268.73
20417,592,118,2,3.0,1,241,102.4
20418,592,85,6,9.0,2,226,173.66
20419,592,10,1,11.0,1,149,153.02
20420,592,20,3,10.0,1,190,344.59
20421,592,66,4,12.0,1,99,134.76
20422,592,22,4,9.0,1,88,182.58
20423,592,37,6,1.0,1,227,374.33
20424,592,1,1,13.0,2,121,382.97
20425,592,55,4,1.0,2,95,268.55
20426,592,9,2,5.0,1,71,254.72
20427,592,119,6,7.0,1,66,399.96
20428,592,78,4,9.0,2,93,386.82
20429,592,39,4,15.0,1,43,170.58
20430,592,44,3,12.0,2,107,370.69
20431,592,24,2,13.0,5,59,204.05
20432,592,114,6,14.0,2,69,392.33
20433,592,110,3,4.0,2,93,4.35
20434,593,114,2,2.0,2,129,392.33
20435,593,84,6,1.0,4,229,288.33
20436,593,87,3,5.0,1,135,267.42
20437,593,66,4,4.0,1,151,134.76
20438,593,10096,1,3.0,1,189,231.12
20439,593,65,6,5.0,2,15,38.73
20440,593,54,3,5.0,2,47,263.63
20441,593,37,1,14.0,1,122,374.33
20442,593,38,6,15.0,1,11,323.38
20443,593,10096,6,11.0,4,22,231.12
20444,593,64,6,6.0,1,119,254.43
20445,593,76,6,5.0,1,118,327.0
20446,593,28,4,2.0,1,185,195.42
20447,593,52,1,1.0,1,230,29.05
20448,593,58,5,5.0,1,165,86.84
20449,593,8,3,9.0,5,170,268.73
20450,593,10,1,3.0,2,69,153.02
20451,593,88,6,12.0,2,215,52.66
20452,593,118,5,11.0,2,107,102.4
20453,593,95,3,2.0,1,216,245.29
20454,593,83,2,1.0,2,245,19.67
20455,593,93,2,10.0,1,129,39.17
20456,593,45,3,13.0,2,135,193.58
20457,593,16,4,8.0,3,244,359.33
20458,593,30,1,15.0,3,147,349.23
20459,593,6,3,2.0,1,19,342.42
20460,593,48,6,15.0,2,109,77.58
20461,593,19,6,8.0,2,217,153.88
20462,593,5,4,12.0,1,218,282.42
20463,593,81,2,8.0,2,173,45.14
20464,593,71,4,10.0,4,221,273.46
20465,593,114,3,7.0,2,106,392.33
20466,593,81,6,12.0,2,200,45.14
20467,593,74,5,9.0,1,1,345.9
20468,593,4,1,4.0,2,52,118.68
20469,593,38,5,,1,92,323.38
20470,593,10060,1,9.0,2,166,393.57
20471,593,75,6,15.0,2,156,45.02
20472,593,118,1,11.0,5,89,102.4
20473,593,3,3,13.0,1,102,184.85
20474,593,73,6,6.0,1,26,352.8
20475,593,42,2,9.0,2,245,186.13
20476,593,38,4,11.0,2,243,323.38
20477,594,35,1,7.0,1,58,362.36
20478,594,48,5,6.0,1,128,77.58
20479,594,75,1,11.0,2,41,45.02
20480,594,98,1,10.0,1,225,89.1
20481,594,18,5,5.0,3,229,65.67
20482,594,95,5,15.0,1,126,245.29
20483,594,9,6,12.0,1,77,254.72
20484,594,108,1,12.0,1,128,167.48
20485,594,89,2,1.0,2,98,228.5
20486,594,22,4,7.0,2,118,182.58
20487,594,31,5,2.0,1,119,276.57
20488,594,4,3,5.0,2,183,118.68
20489,594,5,6,3.0,3,130,282.42
20490,594,33,4,3.0,1,52,136.56
20491,594,92,6,2.0,1,191,69.54
20492,594,13,3,14.0,3,163,350.79
20493,594,17,3,9.0,2,26,198.42
20494,594,103,4,7.0,2,76,105.16
20495,594,79,6,5.0,2,239,272.45
20496,594,14,3,2.0,1,98,354.1
20497,594,14,3,13.0,1,159,354.1
20498,594,10,6,6.0,1,234,153.02
20499,594,49,2,1.0,1,188,217.79
20500,594,100,6,4.0,3,127,320.96
20501,594,103,1,14.0,3,241,105.16
20502,594,25,2,7.0,2,109,381.49
20503,594,18,6,6.0,1,64,65.67
20504,594,98,3,5.0,1,12,89.1
20505,594,36,6,7.0,1,171,112.83
20506,594,33,6,10.0,1,4,136.56
20507,594,81,4,13.0,1,189,45.14
20508,594,46,1,10.0,1,118,2.86
20509,594,65,5,2.0,1,154,38.73
20510,594,112,6,4.0,1,209,89.33
20511,594,118,6,9.0,1,184,102.4
20512,594,83,1,11.0,1,213,19.67
20513,594,12,3,2.0,1,136,322.41
20514,594,50,5,2.0,1,235,191.76
20515,594,10060,2,10.0,2,14,393.57
20516,594,15,3,8.0,2,166,100.16
20517,595,89,6,11.0,2,29,228.5
20518,595,42,5,5.0,2,239,186.13
20519,595,117,4,5.0,1,92,132.08
20520,595,17,5,13.0,2,114,198.42
20521,595,99,4,,1,28,21.99
20522,595,105,6,,2,153,115.72
20523,595,110,3,9.0,2,239,4.35
20524,595,89,2,10.0,1,5,228.5
20525,595,92,6,8.0,2,30,69.54
20526,595,96,6,9.0,1,72,231.12
20527,595,41,5,13.0,2,206,77.7
20528,595,42,5,8.0,1,170,186.13
20529,595,94,6,8.0,2,148,323.01
20530,595,40,3,10.0,1,73,162.24
20531,595,32,2,7.0,2,123,360.05
20532,595,44,4,8.0,1,193,370.69
20533,595,111,3,7.0,2,141,299.51
20534,595,50,4,9.0,1,184,191.76
20535,595,93,2,6.0,1,243,39.17
20536,595,97,6,1.0,2,157,99.11
20537,595,117,4,14.0,2,78,132.08
20538,595,102,5,3.0,2,119,332.57
20539,595,97,3,5.0,1,127,99.11
20540,595,85,3,15.0,1,62,173.66
20541,595,40,6,,2,13,162.24
20542,595,72,6,7.0,2,168,389.59
20543,595,10096,3,10.0,2,172,231.12
20544,595,10118,4,8.0,2,5,102.4
20545,595,57,6,14.0,2,52,184.4
20546,595,57,3,1.0,1,6,184.4
20547,595,113,5,1.0,2,223,268.21
20548,595,42,3,5.0,2,46,186.13
20549,595,88,4,9.0,2,84,52.66
20550,595,102,4,8.0,1,128,332.57
20551,595,67,5,10.0,1,27,177.85
20552,595,65,5,2.0,2,111,38.73
20553,595,86,4,4.0,1,228,266.03
20554,596,102,6,7.0,2,22,332.57
20555,596,112,5,9.0,1,183,89.33
20556,596,10118,2,12.0,2,171,102.4
20557,596,103,5,14.0,1,219,105.16
20558,596,69,2,13.0,2,8,334.17
20559,596,47,2,8.0,2,221,279.24
20560,596,119,3,8.0,1,103,399.96
20561,596,6,6,3.0,2,101,342.42
20562,596,36,3,14.0,3,233,112.83
20563,596,105,4,9.0,1,88,115.72
20564,596,33,6,3.0,1,212,136.56
20565,596,100,2,8.0,1,188,320.96
20566,596,3,6,15.0,1,110,184.85
20567,596,14,4,9.0,1,199,354.1
20568,596,48,3,8.0,2,57,77.58
20569,596,78,6,1.0,2,193,386.82
20570,596,108,1,11.0,3,120,167.48
20571,596,71,5,8.0,1,65,273.46
20572,596,34,6,2.0,2,239,4.86
20573,596,16,1,11.0,2,233,359.33
20574,596,32,1,2.0,2,181,360.05
20575,596,76,6,8.0,2,90,327.0
20576,596,54,6,3.0,2,103,263.63
20577,596,62,1,6.0,2,191,107.26
20578,596,76,5,14.0,3,108,327.0
20579,596,38,5,7.0,1,86,323.38
20580,596,103,6,14.0,1,34,105.16
20581,596,115,1,13.0,1,134,265.87
20582,596,79,2,9.0,1,128,272.45
20583,596,10096,4,9.0,1,15,231.12
20584,596,3,2,15.0,1,173,184.85
20585,596,23,2,3.0,4,42,204.06
20586,596,71,1,2.0,1,3,273.46
20587,596,65,4,1.0,2,52,38.73
20588,596,40,5,1.0,1,229,162.24
20589,596,116,4,9.0,2,242,74.33
20590,596,107,3,7.0,2,84,87.15
20591,596,41,5,12.0,4,82,77.7
20592,596,86,5,9.0,2,215,266.03
20593,596,45,1,15.0,2,103,193.58
20594,597,49,3,1.0,2,103,217.79
20595,597,10118,5,4.0,1,120,102.4
20596,597,99,1,1.0,1,162,21.99
20597,597,113,4,4.0,2,158,268.21
20598,597,77,3,9.0,1,179,11.42
20599,597,30,1,4.0,1,134,349.23
20600,597,85,4,9.0,1,246,173.66
20601,597,22,5,2.0,3,113,182.58
20602,597,113,3,7.0,2,211,268.21
20603,597,67,6,10.0,1,178,177.85
20604,597,11,4,5.0,1,210,274.48
20605,597,111,4,9.0,2,187,299.51
20606,597,22,3,13.0,1,156,182.58
20607,597,12,4,11.0,3,74,322.41
20608,597,20,6,2.0,2,99,344.59
20609,597,32,2,3.0,1,163,360.05
20610,597,56,3,12.0,2,203,269.33
20611,597,10,5,8.0,3,111,153.02
20612,597,10118,6,7.0,1,107,102.4
20613,597,119,3,,3,202,399.96
20614,597,62,1,13.0,3,27,107.26
20615,597,100,4,8.0,2,105,320.96
20616,597,28,3,13.0,1,58,195.42
20617,597,27,6,11.0,1,131,25.05
20618,597,56,2,12.0,1,55,269.33
20619,597,12,5,9.0,2,175,322.41
20620,597,112,1,7.0,1,1,89.33
20621,597,39,1,13.0,1,161,170.58
20622,597,23,2,14.0,2,16,204.06
20623,597,11,2,15.0,1,44,274.48
20624,597,94,3,9.0,1,238,323.01
20625,597,57,5,4.0,3,223,184.4
20626,597,96,1,15.0,1,87,231.12
20627,597,40,6,10.0,2,122,162.24
20628,597,2,2,13.0,1,173,144.87
20629,598,94,2,8.0,1,236,323.01
20630,598,52,3,,1,119,29.05
20631,598,63,2,12.0,2,53,114.14
20632,598,91,4,14.0,1,160,177.83
20633,598,15,2,13.0,2,138,100.16
20634,598,49,3,10.0,1,235,217.79
20635,598,99,2,9.0,1,244,21.99
20636,598,11,4,5.0,1,92,274.48
20637,598,52,4,2.0,1,143,29.05
20638,598,8,1,8.0,3,78,268.73
20639,598,47,5,2.0,5,106,279.24
20640,598,13,3,3.0,3,186,350.79
20641,598,39,1,6.0,1,210,170.58
20642,598,41,4,12.0,2,77,77.7
20643,598,53,4,2.0,1,47,99.99
20644,598,35,3,9.0,1,204,362.36
20645,598,34,2,,1,198,4.86
20646,598,71,6,15.0,2,5,273.46
20647,598,63,5,11.0,2,131,114.14
20648,598,73,2,12.0,1,78,352.8
20649,598,84,5,2.0,1,35,288.33
20650,598,81,4,15.0,2,184,45.14
20651,598,105,2,8.0,1,115,115.72
20652,598,94,4,4.0,2,81,323.01
20653,598,30,3,5.0,3,64,349.23
20654,598,75,6,15.0,1,7,45.02
20655,599,112,5,14.0,5,131,89.33
20656,599,29,1,15.0,4,7,264.58
20657,599,14,5,9.0,2,135,354.1
20658,599,51,4,14.0,3,185,384.39
20659,599,51,4,11.0,2,52,384.39
20660,599,103,6,5.0,1,224,105.16
20661,599,50,4,1.0,2,34,191.76
20662,599,117,6,9.0,2,3,132.08
20663,599,61,1,1.0,2,51,327.21
20664,599,38,6,12.0,2,4,323.38
20665,599,115,1,6.0,1,190,265.87
20666,599,49,3,7.0,4,116,217.79
20667,599,7,5,,3,145,255.0
20668,599,22,1,9.0,1,5,182.58
20669,599,19,4,1.0,1,22,153.88
20670,599,102,2,9.0,2,143,332.57
20671,599,88,4,11.0,1,192,52.66
20672,599,82,4,3.0,2,50,393.73
20673,599,14,6,7.0,1,108,354.1
20674,599,48,3,9.0,1,50,77.58
20675,599,27,6,8.0,2,153,25.05
20676,599,91,5,11.0,2,224,177.83
20677,599,31,3,7.0,5,137,276.57
20678,599,113,2,9.0,2,199,268.21
20679,599,115,2,15.0,2,199,265.87
20680,599,112,4,6.0,2,156,89.33
20681,599,71,4,9.0,2,53,273.46
20682,599,5,2,13.0,2,143,282.42
20683,599,105,3,3.0,1,133,115.72
20684,599,48,5,5.0,2,201,77.58
20685,599,16,3,13.0,1,132,359.33
20686,599,16,5,15.0,1,131,359.33
20687,599,38,5,13.0,1,129,323.38
20688,599,95,1,1.0,2,25,245.29
20689,599,113,1,14.0,2,238,268.21
20690,599,5,4,3.0,5,146,282.42
20691,599,119,5,4.0,1,17,399.96
20692,599,1,1,8.0,2,172,382.97
20693,599,103,3,13.0,1,126,105.16
20694,599,62,2,10.0,1,194,107.26
20695,599,65,4,14.0,2,11,38.73
20696,599,51,1,5.0,2,63,384.39
20697,599,100,6,14.0,2,8,320.96
20698,599,117,3,5.0,1,10,132.08
20699,599,16,2,3.0,2,182,359.33
20700,599,61,4,2.0,2,214,327.21
20701,600,41,1,15.0,1,64,77.7
20702,600,51,3,12.0,1,189,384.39
20703,600,56,4,2.0,1,208,269.33
20704,600,72,3,12.0,1,73,389.59
20705,600,29,6,12.0,2,74,264.58
20706,600,15,2,7.0,1,176,100.16
20707,600,19,5,8.0,3,130,153.88
20708,600,43,6,1.0,4,216,40.97
20709,600,85,4,8.0,1,151,173.66
20710,600,22,1,3.0,1,140,182.58
20711,600,14,5,15.0,2,147,354.1
20712,600,53,5,15.0,1,171,99.99
20713,600,16,2,7.0,1,168,359.33
20714,600,33,6,9.0,2,30,136.56
20715,600,9,6,4.0,1,172,254.72
20716,600,1,3,12.0,1,193,382.97
20717,600,53,2,9.0,1,190,99.99
20718,600,102,2,5.0,1,38,332.57
20719,600,105,6,7.0,2,66,115.72
20720,600,50,6,6.0,3,210,191.76
20721,600,32,1,9.0,1,87,360.05
20722,600,82,4,10.0,1,96,393.73
20723,600,79,6,11.0,1,30,272.45
20724,600,81,6,7.0,1,145,45.14
20725,600,119,4,10.0,2,172,399.96
20726,600,17,1,7.0,1,79,198.42
20727,600,52,2,2.0,1,55,29.05
20728,600,10055,5,5.0,4,108,268.55
20729,600,79,5,5.0,4,183,272.45
20730,600,39,5,6.0,1,177,170.58
20731,600,21,1,3.0,2,195,307.9
20732,600,84,4,11.0,1,233,288.33
20733,600,35,2,11.0,1,144,362.36
20734,600,20,1,7.0,1,6,344.59
20735,601,55,3,14.0,1,240,268.55
20736,601,4,2,9.0,2,77,118.68
20737,601,52,5,3.0,1,92,29.05
20738,601,24,2,3.0,2,28,204.05
20739,601,24,4,14.0,1,79,204.05
20740,601,10118,4,2.0,1,103,102.4
20741,601,88,5,5.0,1,119,52.66
20742,601,11,4,4.0,2,90,274.48
20743,601,103,3,10.0,1,173,105.16
20744,601,67,1,8.0,1,17,177.85
20745,601,12,5,15.0,3,21,322.41
20746,601,59,1,7.0,2,50,149.07
20747,601,10096,6,8.0,1,50,231.12
20748,601,10118,2,15.0,1,74,102.4
20749,601,95,2,12.0,2,83,245.29
20750,601,118,3,4.0,2,47,102.4
20751,601,67,6,3.0,1,133,177.85
20752,601,56,5,11.0,1,98,269.33
20753,601,10060,6,8.0,2,198,393.57
20754,601,103,5,11.0,1,210,105.16
20755,601,119,1,2.0,2,188,399.96
20756,601,55,1,7.0,2,12,268.55
20757,601,29,6,12.0,2,122,264.58
20758,601,87,2,5.0,1,73,267.42
20759,601,10055,5,9.0,2,31,268.55
20760,601,91,5,4.0,1,167,177.83
20761,601,110,6,7.0,1,47,4.35
20762,601,93,1,2.0,2,144,39.17
20763,601,104,3,8.0,4,110,194.87
20764,601,3,5,9.0,1,210,184.85
20765,602,34,4,10.0,2,1,4.86
20766,602,78,3,6.0,1,169,386.82
20767,602,99,2,6.0,1,40,21.99
20768,602,24,4,10.0,1,141,204.05
20769,602,49,5,12.0,2,14,217.79
20770,602,83,4,1.0,4,110,19.67
20771,602,6,2,15.0,1,14,342.42
20772,602,41,1,15.0,1,98,77.7
20773,602,83,2,11.0,1,234,19.67
20774,602,104,3,10.0,1,15,194.87
20775,602,1,6,7.0,4,193,382.97
20776,602,79,6,6.0,1,155,272.45
20777,602,115,4,9.0,2,194,265.87
20778,602,108,2,12.0,2,147,167.48
20779,602,81,3,14.0,1,57,45.14
20780,602,102,1,5.0,1,162,332.57
20781,602,10096,1,3.0,1,182,231.12
20782,602,109,3,10.0,1,168,378.53
20783,602,41,4,2.0,1,112,77.7
20784,602,98,5,5.0,1,42,89.1
20785,602,82,1,1.0,2,161,393.73
20786,602,116,4,2.0,2,179,74.33
20787,602,23,2,9.0,3,109,204.06
20788,602,31,6,8.0,1,142,276.57
20789,602,12,6,9.0,2,208,322.41
20790,602,8,3,13.0,3,87,268.73
20791,602,53,4,14.0,4,71,99.99
20792,602,8,6,15.0,1,244,268.73
20793,602,89,4,11.0,1,218,228.5
20794,602,115,3,9.0,2,175,265.87
20795,602,6,3,3.0,1,125,342.42
20796,602,37,3,13.0,1,178,374.33
20797,602,49,6,4.0,1,236,217.79
20798,602,68,3,15.0,2,209,31.95
20799,602,28,4,9.0,1,132,195.42
20800,603,8,4,6.0,1,212,268.73
20801,603,85,4,12.0,2,157,173.66
20802,603,42,4,6.0,1,229,186.13
20803,603,116,6,4.0,3,150,74.33
20804,603,119,3,4.0,1,70,399.96
20805,603,58,4,8.0,2,165,86.84
20806,603,9,6,12.0,1,128,254.72
20807,603,8,6,13.0,1,233,268.73
20808,603,112,4,3.0,1,248,89.33
20809,603,12,1,6.0,2,163,322.41
20810,603,102,3,8.0,1,180,332.57
20811,603,22,4,7.0,2,86,182.58
20812,603,95,2,2.0,1,174,245.29
20813,603,4,4,13.0,1,249,118.68
20814,603,55,5,3.0,1,112,268.55
20815,603,118,2,12.0,1,239,102.4
20816,603,3,5,,1,136,184.85
20817,603,21,1,6.0,1,144,307.9
20818,603,50,3,14.0,1,61,191.76
20819,603,109,3,7.0,1,136,378.53
20820,603,90,2,3.0,3,171,85.65
20821,603,90,6,13.0,1,81,85.65
20822,603,29,4,1.0,2,51,264.58
20823,603,50,4,10.0,1,192,191.76
20824,603,77,6,15.0,3,145,11.42
20825,603,43,3,5.0,2,178,40.97
20826,603,80,1,7.0,2,198,351.06
20827,603,29,5,6.0,2,177,264.58
20828,603,18,5,3.0,1,101,65.67
20829,603,77,1,15.0,1,71,11.42
20830,603,4,4,8.0,1,225,118.68
20831,603,10,2,,1,5,153.02
20832,603,84,1,6.0,3,99,288.33
20833,603,25,1,9.0,1,72,381.49
20834,603,19,3,10.0,1,51,153.88
20835,603,73,6,15.0,1,158,352.8
20836,603,44,6,11.0,1,52,370.69
20837,603,21,5,12.0,2,139,307.9
20838,603,35,2,1.0,1,228,362.36
20839,603,111,3,3.0,1,104,299.51
20840,603,106,1,15.0,3,238,57.07
20841,603,42,6,15.0,1,210,186.13
20842,604,46,6,6.0,2,131,2.86
20843,604,5,1,7.0,4,70,282.42
20844,604,28,5,5.0,1,124,195.42
20845,604,115,4,9.0,1,195,265.87
20846,604,53,6,4.0,2,229,99.99
20847,604,23,6,11.0,4,95,204.06
20848,604,22,4,14.0,1,220,182.58
20849,604,26,4,6.0,2,78,196.47
20850,604,86,6,,2,162,266.03
20851,604,30,6,8.0,2,176,349.23
20852,604,84,5,1.0,1,73,288.33
20853,604,68,6,12.0,1,113,31.95
20854,604,49,2,8.0,2,129,217.79
20855,604,4,4,10.0,1,117,118.68
20856,604,81,5,5.0,1,170,45.14
20857,604,41,6,10.0,2,116,77.7
20858,604,90,6,15.0,1,188,85.65
20859,604,44,3,5.0,1,23,370.69
20860,604,62,4,11.0,1,85,107.26
20861,604,91,3,14.0,2,7,177.83
20862,604,106,2,15.0,3,98,57.07
20863,604,83,5,11.0,1,167,19.67
20864,604,85,5,13.0,1,69,173.66
20865,604,99,5,9.0,1,155,21.99
20866,604,44,4,9.0,2,173,370.69
20867,604,25,6,12.0,1,204,381.49
20868,604,98,3,14.0,2,209,89.1
20869,604,23,6,11.0,1,159,204.06
20870,604,43,6,7.0,1,16,40.97
20871,604,47,4,5.0,1,23,279.24
20872,604,100,1,14.0,2,144,320.96
20873,604,49,5,6.0,4,113,217.79
20874,604,34,4,5.0,1,185,4.86
20875,604,24,5,4.0,2,1,204.05
20876,604,17,6,2.0,2,151,198.42
20877,604,82,2,8.0,1,32,393.73
20878,604,19,6,8.0,4,230,153.88
20879,604,24,4,13.0,2,166,204.05
20880,604,4,5,11.0,1,128,118.68
20881,604,44,1,8.0,1,88,370.69
20882,604,85,6,2.0,2,8,173.66
20883,604,17,4,8.0,4,149,198.42
20884,604,109,5,4.0,3,57,378.53
20885,604,56,1,11.0,2,205,269.33
20886,605,94,2,4.0,2,106,323.01
20887,605,54,6,14.0,2,36,263.63
20888,605,103,6,6.0,2,146,105.16
20889,605,80,2,5.0,2,29,351.06
20890,605,11,6,4.0,2,201,274.48
20891,605,61,6,2.0,2,127,327.21
20892,605,105,1,14.0,2,114,115.72
20893,605,10060,6,5.0,4,45,393.57
20894,605,12,3,9.0,2,9,322.41
20895,605,59,2,11.0,1,209,149.07
20896,605,18,2,12.0,2,231,65.67
20897,605,78,5,5.0,1,111,386.82
20898,605,56,6,3.0,2,40,269.33
20899,605,8,3,8.0,1,40,268.73
20900,605,36,6,2.0,1,66,112.83
20901,605,107,4,3.0,5,113,87.15
20902,605,31,6,10.0,1,7,276.57
20903,605,53,2,8.0,1,243,99.99
20904,605,11,6,6.0,2,53,274.48
20905,605,84,5,10.0,4,100,288.33
20906,605,76,3,11.0,2,219,327.0
20907,606,50,2,14.0,1,78,191.76
20908,606,72,6,15.0,1,189,389.59
20909,606,113,4,14.0,1,91,268.21
20910,606,11,5,8.0,1,190,274.48
20911,606,7,6,5.0,2,157,255.0
20912,606,10,1,14.0,2,92,153.02
20913,606,4,1,10.0,1,221,118.68
20914,606,25,4,15.0,3,59,381.49
20915,606,96,1,1.0,2,189,231.12
20916,606,104,5,15.0,1,149,194.87
20917,606,82,3,14.0,1,133,393.73
20918,606,102,4,15.0,1,156,332.57
20919,606,89,4,5.0,1,162,228.5
